30.42612,30.42612,28.610529,28.87888,28.55881,31.65101,35.363365,35.363365,32.319611,33.936865,32.554048,32.973777,34.802265,34.499685,35.514181,35.514181,35.599843,33.713773,33.919041,34.554704,33.799806000000004,33.799806000000004,33.799806000000004,32.190165,33.078208000000004,31.502124,31.828636000000003,31.828636000000003,31.137945,31.137945,30.128117,29.987041,29.723225,31.181076999999995,31.181076999999995,30.617005999999996,30.79634,32.336527,32.336527,32.336527,32.336527,31.567155999999997,30.527243999999996,30.243446999999996,30.659946,30.879095999999997,30.957505,31.521800999999996,32.065429,31.811692,31.914065,31.76057,31.916178,31.702701,32.180159,32.167485,32.37587,32.306535999999994,32.264697,32.340706,32.237947999999996,32.744031,32.744031,32.709674,32.709674,32.786809,32.247191,32.224945,32.224945,32.443724,31.948744,32.076425,32.345311,32.374273,32.546737,32.752581,32.93963,33.386084,33.82206,33.742442,34.32716,34.706775,34.497905,34.439295,34.594694000000004,34.782243,35.207031,34.756358,34.587808,34.401617,35.056211000000005,35.570071,35.384598,35.429844,36.284824,36.284824,36.284824,36.284824,36.284824
30.42612,30.42612,26.630023,30.400097000000002,30.872918,34.712137999999996,36.959747,36.959747,34.855355,35.008617,37.202289,37.202289,34.747808,35.896657000000005,35.203513,34.714053,35.043688,34.723655,35.233194,35.181751999999996,36.566811,36.566811,35.517776999999995,35.517776999999995,35.140045,35.770099,33.765997,33.814966,34.042418999999995,34.109122,34.224871,32.500124,32.659231,32.204696999999996,32.984593000000004,33.135283,32.509298,32.456119,33.279078,33.693723000000006,34.352739,34.281646,34.281646,33.055692,33.372889,33.497739,33.715496,32.678865,33.121229,33.103575,33.103575,32.314937,32.184561,32.702086,33.157458999999996,33.437566,34.488408,34.503492,34.471847,34.37584,34.40726600000001,34.730506000000005,34.421557,34.421557,34.120639,34.223397,34.388215,34.413630999999995,34.413630999999995,34.283164,34.326135,33.543271000000004,33.224592,33.170488,33.383147,33.560221,33.486278,33.486278,33.49047,33.147218,33.147218,33.018989,33.100513,33.333901999999995,33.406433,32.801249,33.361556,33.731334,33.731334,33.294574,33.020545,33.344812000000005,33.351207,33.556098,33.774893,33.497512,33.497512,33.497512,33.497512
30.42612,30.42612,28.585611,30.680901,32.445936,29.046485,30.661794,31.49098,33.369941,31.76113,34.773695,35.378961,35.606104,35.606104,35.606104,35.606104,31.465642,29.703258,30.073955,30.073955,30.631597999999997,30.631597999999997,29.398305,29.047168999999997,29.373171,29.680757,30.178197,30.449867,30.913625000000003,31.484498,31.484498,31.828002,30.801017,30.801017,30.801017,30.801017,29.876041,28.629554,29.011069,29.629888,29.111489,29.113730000000004,28.906751,29.116855,28.899964,29.112705,28.995677,29.382773,29.133736,29.319131,29.319131,29.294637,28.870058,29.317606000000005,29.487993000000003,29.973293,30.13306,29.963237999999997,29.48354,29.968856000000002,30.196510000000004,30.355057,30.6986,30.856375999999997,30.764477,30.810491,30.810491,30.810491,30.810491,29.887548000000002,30.045065,30.152409,30.364600000000003,30.611275,30.852759,30.309215,30.199857,30.039293,30.360695,30.360695,29.789778,30.093185999999996,30.117877,30.212657,29.814917,30.269506,30.474595,30.58321,30.738104999999997,30.691068,30.768129,30.558403,30.620507000000003,30.488206,30.488206,30.488206,30.488206,30.488206,30.488206
30.42612,30.42612,26.630023,28.350486,29.268904999999997,31.783248,32.636277,32.636277,33.472943,29.606813,32.703768,34.757318999999995,35.608861,38.292014,40.257597,39.391952,40.060362999999995,40.060362999999995,40.222721,40.222721,37.542642,36.539438,36.665728,36.512946,36.512946,36.227624,36.497242,36.341409,37.348805,38.345096,38.110240000000005,38.135554,38.624403,38.624403,38.493074,38.830481,37.106172,37.106172,35.923651,35.904658999999995,36.42749499999999,36.204308,36.908232,37.488839,36.498793,37.088548,36.973701000000005,37.584074,37.305555,37.14986,36.833391,36.833391,36.473568,35.663654,35.590854,35.680071999999996,34.860662000000005,34.853680999999995,34.793215,34.955691,34.825913,34.84509,34.697942999999995,34.654748,34.79087,34.727712,34.434805,34.398971,34.26014,34.592916,34.916618,35.002545999999995,35.168246999999994,35.60677,35.567488999999995,35.567488999999995,35.413064,35.332785,35.439263999999994,35.451295,35.451295,35.310981999999996,34.988554,34.988554,34.581171999999995,34.581171999999995,34.463708999999994,34.128142999999994,34.128142999999994,33.674342,33.674342,33.139039999999994,33.139039999999994,32.907785,32.928357000000005,32.851391,32.851391,32.851391,32.851391
30.42612,30.42612,28.610529,28.879082,28.014762,31.166171,31.166171,28.903343,29.122986,29.122986,28.073842,28.382801,27.909588999999997,30.781739,30.856514,31.784529,31.980499,32.019075,30.678326999999996,29.622299999999996,29.563485999999997,29.382355,29.481607,29.481607,28.579079999999998,29.240052999999996,29.911721,29.911721,29.911721,28.943387,30.199371,30.481235,30.926252,31.63956,32.540089,32.424177,32.642684,33.474237,33.650942,33.859323,33.901458000000005,34.254335999999995,33.162385,33.001867000000004,33.018964,33.018964,33.524838,33.645948000000004,33.556706000000005,31.891941000000003,31.851585,32.039606,32.063131999999996,32.401431,32.159394,31.999165999999995,31.624920000000003,31.624920000000003,30.904019,31.204898,31.212364,31.402845,30.527608,31.007626,30.935125,30.935125,30.738643000000003,30.637864,30.776036,31.25602,31.188444,31.188444,30.930678,30.477829999999997,30.477829999999997,30.477829999999997,30.289821999999997,29.955256,29.955256,29.795412,30.052617,30.256096,29.914344,30.16439,30.554739,30.756372,30.756372,30.489839,30.926222,30.799015,30.87885,30.87885,30.87885,30.708859,30.303626,30.837656,30.837656,30.837656,30.837656
30.42612,30.42612,26.630023,28.350486,29.27292,31.559251,35.264603,32.718955,33.563714,33.563714,34.08996,34.08996,32.864566,33.192696,33.104708,33.448484,33.448484,34.722473,34.949132,33.577374,33.992999999999995,34.873231000000004,34.468884,35.644498,36.549094999999994,36.875777,35.982150000000004,36.61344,36.536561,35.075739,35.343382,36.243881,35.953874,36.173351,36.19633,37.43982,37.182371,38.062673,37.443977,37.467211,37.496275,37.116323,37.116323,37.161203,37.161203,35.434408,35.819628,36.168615,36.27825,36.27825,35.480793,36.881631,37.180786999999995,37.180786999999995,37.180786999999995,35.812837,35.863412,35.958238,35.983982,35.860645000000005,36.276562,36.248858,36.491692,36.073808,36.206892,36.178011,36.294438,36.294438,35.557680000000005,35.449470000000005,35.194462,35.625277,35.76209,35.937123,35.996201,35.942155,36.182117,36.304182,36.68401199999999,36.662287,36.80852,36.690977,36.584854,36.584854,36.051491,35.848243000000004,35.848243000000004,35.445479000000006,35.997631,35.881912,35.998452,36.042733,36.606785,36.606785,36.291151,36.306892000000005,36.306892000000005,36.306892000000005,36.306892000000005
30.42612,30.42612,28.585611,30.680901,32.445936,28.846083,30.504291,30.041694,30.159517,30.912742,29.608925,30.461427,31.806889,31.806889,31.646088,33.602965,34.731687,34.731687,34.369356,32.212958,33.739989,33.739989,33.137997,33.340684,32.939139,31.043678,30.629455999999998,30.293060000000004,30.293060000000004,29.117012000000003,30.623213,31.062553,32.074527,33.223386000000005,32.108541,32.793491,33.702481999999996,33.900431,33.900431,32.903496,32.940729,33.185466,33.327270999999996,32.434621,32.746123999999995,32.31989,32.618498,32.392091,32.251557000000005,32.39614,32.596869999999996,32.396965,32.396965,32.396965,31.265822,31.679816000000002,31.968682,32.008878,32.020378,32.020378,32.020378,31.299421000000002,31.364798,31.208722,31.199683,31.184747,31.465802000000004,30.98892,30.901334,30.352128,30.611459,30.839322,31.03082,31.139591,31.139591,30.10145,30.045234,30.045234,30.04433,30.08328,30.514480999999996,30.683062999999997,30.516098,30.203037,30.172388,29.940308,29.940308,30.139393,30.139393,30.137944999999995,29.683211999999997,29.751917,29.751917,29.629624,29.13246,29.122201000000004,29.122201000000004,29.122201000000004,29.122201000000004
30.42612,30.42612,26.630023,28.350486,29.268904999999997,30.079157,30.079157,32.770319,35.717818,36.308156,36.308156,35.392354,37.426201,38.099568,33.418856,35.683998,35.683998,34.776161,32.846896,32.846896,32.476482,32.525033,33.464088000000004,33.019957000000005,33.019957000000005,32.745119,33.169769,32.172039,31.908569,31.908569,31.30583,32.200413,30.874164,31.527527,31.986205,31.984684,31.760574,32.291529,33.012437000000006,32.960785,34.460811,34.765339,35.413855,35.664035999999996,36.490525000000005,36.438669,36.177659000000006,36.353669,36.178059,36.297081,36.243773,35.966339,35.966339,35.687826,35.343661,35.429795,35.481163,34.528948,34.956255999999996,35.174904,35.174904,34.61755,34.870457,34.870457,34.54435,34.54435,33.538422999999995,33.628118,33.312032,33.897096,34.038375,34.306571000000005,34.751869,34.436774,34.899372,35.286159,35.286159,35.727784,34.860583,34.863208,35.021922,34.976006,35.189874,34.98443,35.049515,34.938981,35.659743999999996,36.057855,36.103543,35.945334,35.945334,35.945334,35.734491,35.616856,35.472897,35.469947000000005,35.469947000000005,35.469947000000005,35.469947000000005
30.42612,30.42612,26.630023,28.350486,30.797994000000003,32.392321,33.460596,38.16239,38.757948,33.08795,33.689817000000005,33.798845,34.489708,31.719873,31.719873,31.2198,31.323786999999996,31.210252000000004,32.228550999999996,32.902350999999996,32.028279,32.169463,32.698664,33.29513,32.857491,32.80875,32.80875,32.651879,31.801215,32.431034000000004,32.710102,33.600438,34.504673999999994,34.510725,34.219925,33.689985,34.176187,34.060906,33.892427999999995,34.009507,32.841928,32.833961,32.376605,33.134279,33.244586,33.38735,34.180377,33.956375,33.804165,34.43113,34.244011,34.244011,34.051561,33.517117,33.517117,32.704206,32.617961,32.814138,32.628705000000004,32.969500000000004,32.827946999999995,32.897942,32.897942,32.803408000000005,32.257301,32.392584,32.46801,32.763858,32.763858,31.807533,31.268387,31.603321,31.501997000000003,31.785122,31.918132,32.049904,32.050885,31.764487000000003,31.867051000000004,31.829853999999997,31.738636,32.258731,32.163506999999996,32.277217,32.181557,32.390291000000005,32.268066000000005,32.388389000000004,31.98605,31.862077,31.856516,31.882639000000005,32.518688,32.280801000000004,32.2272,32.505019000000004,32.505019000000004,32.505019000000004,32.505019000000004
30.42612,30.42612,28.585611,30.680901,32.447216999999995,28.835405,30.513902,31.288500999999997,31.288500999999997,30.961264999999997,27.971652,29.499387,30.247644,29.223186,29.003717,29.528951,29.58361,29.166182999999997,30.044418,30.572206,30.327736,31.278711,31.157544,31.247553,30.946895,31.520502,31.936245999999997,31.915412000000003,32.463209000000006,32.085599,32.509539000000004,33.141031,32.870611999999994,32.452762,32.488557,32.627508,32.552831,32.215003,33.10269,33.80497,33.846151,34.278268,34.278268,33.51892,33.623829,33.237012,33.203725,33.101478,32.982302000000004,33.112299,33.112299,33.234252,32.353038,32.841905,32.841905,32.179717,32.672812,32.666063,32.423205,32.565227,32.544135,31.927565,32.270945,32.381518,32.519627,32.616596,32.439244,32.203783,32.410144,31.90085,31.90085,31.792754,31.591682,31.342956,31.414612000000005,31.414612000000005,31.194237,31.514722,31.782924,31.913883,32.066511,31.893707999999997,32.027068,32.027068,31.879218,31.520589,31.432195,31.853214,32.61144,32.640049000000005,32.579264,32.701134,32.223752,32.309383,32.309383,32.440174,32.440174,32.440174,32.440174
